district_id,police_station_id,crime_category_id,crime_registered_date,day_of_week,week_of_year,crime_month,crime_quarter,crime_year,lag_1,lag_7,lag_30,rolling_avg_7,rolling_avg_30,crime_count
46044000000054016,46044000000053519,46044000000058017,2024-04-15,1,16,4,2,2024,,,,10,10,10
46044000000056015,46044000000052498,46044000000058017,2022-07-24,0,29,7,3,2022,,,,7,7,7
46044000000055007,46044000000052467,46044000000058017,2024-09-27,5,39,9,3,2024,,,,8,8,8
46044000000056013,46044000000052500,46044000000052021,2025-04-19,6,16,4,2,2025,,,,6,6,6
46044000000052017,46044000000053564,46044000000055012,2024-11-08,5,45,11,4,2024,,,,9,9,9
46044000000058014,46044000000053492,46044000000056021,2023-07-19,3,29,7,3,2023,,,,8,8,8
46044000000058012,46044000000052552,46044000000052021,2023-05-23,2,21,5,2,2023,,,,10,10,10
46044000000054017,46044000000054502,46044000000057008,2022-02-02,3,5,2,1,2022,,,,10,10,10
46044000000057004,46044000000052483,46044000000052021,2024-08-26,1,35,8,3,2024,,,,6,6,6
46044000000053032,46044000000053606,46044000000056021,2025-04-10,4,15,4,2,2025,,,,8,8,8
46044000000053034,46044000000052485,46044000000056021,2022-05-18,3,20,5,2,2022,,,,10,10,10
46044000000054016,46044000000053526,46044000000056021,2024-09-03,2,36,9,3,2024,,,,9,9,9
46044000000053034,46044000000052511,46044000000052021,2022-07-12,2,28,7,3,2022,,,,7,7,7
46044000000058013,46044000000052491,46044000000053038,2024-07-11,4,28,7,3,2024,,,,8,8,8
46044000000055006,46044000000052566,46044000000053039,2025-03-05,3,10,3,1,2025,,,,7,7,7
46044000000056015,46044000000053499,46044000000054027,2025-10-23,4,43,10,4,2025,,,,9,9,9
46044000000052016,46044000000052541,46044000000055011,2025-07-22,2,30,7,3,2025,,,,10,10,10
46044000000057006,46044000000052563,46044000000055011,2025-12-19,5,51,12,4,2025,,,,10,10,10
46044000000055008,46044000000053500,46044000000055011,2024-11-03,0,44,11,4,2024,,,,9,9,9
46044000000056017,46044000000052528,46044000000058017,2024-05-23,4,21,5,2,2024,,,,10,10,10
46044000000052016,46044000000053574,46044000000053040,2024-10-25,5,43,10,4,2024,,,,10,10,10
46044000000058015,46044000000052547,46044000000053040,2022-04-11,1,15,4,2,2022,,,,7,7,7
46044000000052016,46044000000054492,46044000000057008,2025-06-05,4,23,6,2,2025,,,,10,10,10
46044000000054017,46044000000053606,46044000000055011,2023-07-11,2,28,7,3,2023,,,,9,9,9
46044000000053032,46044000000052553,46044000000058018,2023-11-03,5,44,11,4,2023,,,,7,7,7
46044000000057006,46044000000053530,46044000000057008,2024-06-03,1,23,6,2,2024,,,,10,10,10
46044000000058011,46044000000053528,46044000000055011,2022-07-16,6,28,7,3,2022,,,,9,9,9
46044000000058013,46044000000052486,46044000000053039,2023-11-04,6,44,11,4,2023,,,,10,10,10
46044000000056013,46044000000052466,46044000000053039,2022-08-15,1,33,8,3,2022,,,,8,8,8
46044000000054015,46044000000052490,46044000000058018,2023-09-22,5,38,9,3,2023,,,,10,10,10
46044000000056017,46044000000052447,46044000000058018,2022-10-07,5,40,10,4,2022,,,,10,10,10
46044000000056013,46044000000053594,46044000000054027,2024-09-21,6,38,9,3,2024,,,,8,8,8
46044000000056015,46044000000054486,46044000000053038,2022-07-12,2,28,7,3,2022,,,,10,10,10
46044000000052016,46044000000052575,46044000000054027,2023-10-20,5,42,10,4,2023,,,,8,8,8
46044000000054017,46044000000052569,46044000000058017,2022-06-01,3,22,6,2,2022,,,,9,9,9
46044000000053034,46044000000053494,46044000000053038,2024-01-09,2,2,1,1,2024,,,,10,10,10
46044000000055009,46044000000053565,46044000000058018,2023-03-03,5,9,3,1,2023,,,,7,7,7
46044000000054017,46044000000053594,46044000000056021,2023-01-05,4,1,1,1,2023,,,,10,10,10
46044000000056018,46044000000054499,46044000000052021,2024-10-27,0,43,10,4,2024,,,,8,8,8
46044000000057006,46044000000053561,46044000000052021,2025-07-07,1,28,7,3,2025,,,,10,10,10
46044000000054015,46044000000053530,46044000000053040,2023-06-23,5,25,6,2,2023,,,,10,10,10
46044000000052014,46044000000052465,46044000000056021,2022-02-01,2,5,2,1,2022,,,,10,10,10
46044000000057004,46044000000052491,46044000000058018,2024-10-01,2,40,10,4,2024,,,,8,8,8
46044000000056018,46044000000052465,46044000000053039,2023-04-03,1,14,4,2,2023,,,,7,7,7
46044000000056013,46044000000053581,46044000000054027,2022-08-06,6,31,8,3,2022,,,,9,9,9
46044000000056013,46044000000053581,46044000000054027,2024-09-15,0,37,9,3,2024,9,,,455,455,10
46044000000054016,46044000000052578,46044000000056021,2022-01-16,0,2,1,1,2022,,,,7,7,7
46044000000053033,46044000000054514,46044000000058018,2025-03-28,5,13,3,1,2025,,,,9,9,9
46044000000052018,46044000000052450,46044000000055011,2023-07-23,0,29,7,3,2023,,,,10,10,10
46044000000056015,46044000000053607,46044000000052021,2025-08-06,3,32,8,3,2025,,,,10,10,10
46044000000057003,46044000000052539,46044000000052021,2022-05-14,6,19,5,2,2022,,,,10,10,10
46044000000057006,46044000000052555,46044000000058017,2024-10-19,6,42,10,4,2024,,,,10,10,10
46044000000054015,46044000000052526,46044000000053038,2022-08-07,0,31,8,3,2022,,,,10,10,10
46044000000056015,46044000000053564,46044000000052021,2023-09-27,3,39,9,3,2023,,,,10,10,10
46044000000056017,46044000000052477,46044000000053038,2024-08-10,6,32,8,3,2024,,,,10,10,10
46044000000053032,46044000000053602,46044000000052021,2025-09-24,3,39,9,3,2025,,,,8,8,8
46044000000057006,46044000000053533,46044000000056021,2023-03-14,2,11,3,1,2023,,,,8,8,8
46044000000056014,46044000000052570,46044000000057008,2022-04-27,3,17,4,2,2022,,,,10,10,10
46044000000052014,46044000000052443,46044000000057008,2025-12-16,2,51,12,4,2025,,,,9,9,9
46044000000053033,46044000000053611,46044000000053038,2024-11-14,4,46,11,4,2024,,,,8,8,8
46044000000056017,46044000000052556,46044000000056022,2025-01-08,3,2,1,1,2025,,,,10,10,10
46044000000056017,46044000000052545,46044000000053040,2024-01-28,0,4,1,1,2024,,,,7,7,7
46044000000056014,46044000000054500,46044000000058018,2022-12-19,1,51,12,4,2022,,,,10,10,10
46044000000056018,46044000000054499,46044000000053038,2024-10-27,0,43,10,4,2024,,,,9,9,9
46044000000057003,46044000000053511,46044000000056022,2022-12-13,2,50,12,4,2022,,,,10,10,10
46044000000052014,46044000000054489,46044000000055011,2022-08-20,6,33,8,3,2022,,,,8,8,8
46044000000052014,46044000000053563,46044000000055012,2025-05-21,3,21,5,2,2025,,,,9,9,9
46044000000054015,46044000000053616,46044000000055012,2024-05-23,4,21,5,2,2024,,,,10,10,10
46044000000055009,46044000000053499,46044000000056022,2023-02-06,1,6,2,1,2023,,,,8,8,8
46044000000056015,46044000000053527,46044000000058017,2024-07-19,5,29,7,3,2024,,,,6,6,6
46044000000057006,46044000000052454,46044000000053040,2023-03-27,1,13,3,1,2023,,,,7,7,7
46044000000055007,46044000000052473,46044000000053039,2025-10-11,6,41,10,4,2025,,,,9,9,9
46044000000055009,46044000000052517,46044000000056021,2022-09-05,1,36,9,3,2022,,,,10,10,10
46044000000052018,46044000000052552,46044000000052021,2022-05-28,6,21,5,2,2022,,,,9,9,9
46044000000056014,46044000000052522,46044000000055011,2024-11-16,6,46,11,4,2024,,,,10,10,10
46044000000055006,46044000000052566,46044000000052021,2025-03-05,3,10,3,1,2025,,,,10,10,10
46044000000056015,46044000000052531,46044000000055012,2025-09-27,6,39,9,3,2025,,,,8,8,8
46044000000057006,46044000000052572,46044000000055011,2025-11-02,0,44,11,4,2025,,,,10,10,10
46044000000053033,46044000000052548,46044000000055012,2024-12-16,1,51,12,4,2024,,,,9,9,9
46044000000054018,46044000000053616,46044000000056021,2024-05-06,1,19,5,2,2024,,,,7,7,7
46044000000057005,46044000000052503,46044000000052021,2022-04-17,0,15,4,2,2022,,,,7,7,7
46044000000056018,46044000000052578,46044000000054027,2024-01-24,3,4,1,1,2024,,,,9,9,9
46044000000055009,46044000000053515,46044000000056021,2023-04-03,1,14,4,2,2023,,,,10,10,10
46044000000057004,46044000000052563,46044000000056022,2023-12-27,3,52,12,4,2023,,,,10,10,10
46044000000055008,46044000000053575,46044000000053038,2023-02-28,2,9,2,1,2023,,,,8,8,8
46044000000058011,46044000000053585,46044000000053038,2022-02-02,3,5,2,1,2022,,,,9,9,9
46044000000055007,46044000000053600,46044000000055012,2025-04-18,5,16,4,2,2025,,,,10,10,10
46044000000057005,46044000000053605,46044000000053040,2023-11-21,2,47,11,4,2023,,,,7,7,7
46044000000053034,46044000000052523,46044000000058017,2023-08-28,1,35,8,3,2023,,,,9,9,9
46044000000055008,46044000000053599,46044000000058017,2022-08-27,6,34,8,3,2022,,,,9,9,9
46044000000056017,46044000000052450,46044000000057008,2022-08-24,3,34,8,3,2022,,,,10,10,10
46044000000052018,46044000000052538,46044000000052021,2023-10-07,6,40,10,4,2023,,,,6,6,6
46044000000055007,46044000000053521,46044000000054027,2022-01-06,4,1,1,1,2022,,,,10,10,10
46044000000058011,46044000000052476,46044000000054027,2023-09-08,5,36,9,3,2023,,,,9,9,9
46044000000054016,46044000000052445,46044000000057008,2022-02-11,5,6,2,1,2022,,,,8,8,8
46044000000054016,46044000000052449,46044000000057008,2024-05-26,0,21,5,2,2024,,,,10,10,10
46044000000052016,46044000000052541,46044000000056022,2025-07-22,2,30,7,3,2025,,,,8,8,8
46044000000055006,46044000000052495,46044000000056022,2024-10-28,1,44,10,4,2024,,,,10,10,10
46044000000058014,46044000000052468,46044000000053040,2023-07-06,4,27,7,3,2023,,,,10,10,10
46044000000056016,46044000000054514,46044000000058018,2024-03-19,2,12,3,1,2024,,,,8,8,8
46044000000054016,46044000000054503,46044000000053040,2023-02-22,3,8,2,1,2023,,,,10,10,10
46044000000055009,46044000000053597,46044000000056022,2023-02-03,5,5,2,1,2023,,,,10,10,10
46044000000057003,46044000000053542,46044000000056022,2025-01-05,0,1,1,1,2025,,,,8,8,8
46044000000054015,46044000000052523,46044000000058017,2022-01-04,2,1,1,1,2022,,,,3,3,3
46044000000058011,46044000000052528,46044000000055011,2023-12-25,1,52,12,4,2023,,,,5,5,5
46044000000058012,46044000000052552,46044000000056021,2022-08-09,2,32,8,3,2022,,,,8,8,8
46044000000058012,46044000000052552,46044000000056021,2023-05-23,2,21,5,2,2023,8,,,42.5,42.5,5
46044000000056016,46044000000053551,46044000000053038,2024-10-14,1,42,10,4,2024,,,,5,5,5
46044000000057003,46044000000054508,46044000000053040,2024-05-06,1,19,5,2,2024,,,,3,3,3
46044000000056016,46044000000053613,46044000000056021,2024-10-09,3,41,10,4,2024,,,,4,4,4
46044000000052018,46044000000054509,46044000000057008,2022-05-12,4,19,5,2,2022,,,,5,5,5
46044000000052017,46044000000053579,46044000000055011,2023-06-08,4,23,6,2,2023,,,,5,5,5
46044000000052018,46044000000053572,46044000000056022,2023-03-08,3,10,3,1,2023,,,,3,3,3
46044000000058015,46044000000052497,46044000000053039,2024-02-04,0,5,2,1,2024,,,,5,5,5
46044000000057003,46044000000053562,46044000000056021,2023-02-13,1,7,2,1,2023,,,,4,4,4
46044000000055009,46044000000053584,46044000000053040,2024-06-16,0,24,6,2,2024,,,,8,8,8
46044000000055008,46044000000053563,46044000000055012,2024-12-25,3,52,12,4,2024,,,,8,8,8
46044000000054016,46044000000052503,46044000000054027,2023-05-27,6,21,5,2,2023,,,,10,10,10
46044000000058012,46044000000053578,46044000000055012,2023-11-07,2,45,11,4,2023,,,,8,8,8
46044000000056016,46044000000052495,46044000000052021,2022-11-08,2,45,11,4,2022,,,,9,9,9
46044000000054015,46044000000052508,46044000000056021,2023-03-13,1,11,3,1,2023,,,,9,9,9
46044000000058012,46044000000052481,46044000000056022,2025-09-23,2,39,9,3,2025,,,,7,7,7
46044000000057004,46044000000052549,46044000000056021,2025-05-01,4,18,5,2,2025,,,,8,8,8
46044000000055006,46044000000052467,46044000000058018,2024-05-14,2,20,5,2,2024,,,,9,9,9
46044000000054017,46044000000054502,46044000000056022,2022-02-02,3,5,2,1,2022,,,,7,7,7
46044000000058014,46044000000052491,46044000000053040,2023-03-12,0,10,3,1,2023,,,,8,8,8
46044000000053034,46044000000053556,46044000000054027,2023-11-07,2,45,11,4,2023,,,,9,9,9
46044000000053034,46044000000053560,46044000000053038,2024-02-21,3,8,2,1,2024,,,,10,10,10
46044000000057003,46044000000054490,46044000000055012,2024-08-28,3,35,8,3,2024,,,,7,7,7
46044000000058014,46044000000052515,46044000000054027,2024-03-13,3,11,3,1,2024,,,,10,10,10
46044000000056017,46044000000052521,46044000000053038,2022-03-26,6,12,3,1,2022,,,,9,9,9
46044000000056018,46044000000053542,46044000000057008,2024-08-11,0,32,8,3,2024,,,,10,10,10
46044000000057005,46044000000053554,46044000000053038,2022-02-27,0,8,2,1,2022,,,,10,10,10
46044000000053032,46044000000053584,46044000000056022,2024-03-22,5,12,3,1,2024,,,,8,8,8
46044000000056015,46044000000054502,46044000000053039,2024-06-10,1,24,6,2,2024,,,,8,8,8
46044000000053033,46044000000053614,46044000000054027,2025-02-16,0,7,2,1,2025,,,,8,8,8
46044000000052018,46044000000052470,46044000000053038,2023-02-28,2,9,2,1,2023,,,,7,7,7
46044000000052016,46044000000053564,46044000000052021,2024-12-22,0,51,12,4,2024,,,,8,8,8
46044000000054018,46044000000052492,46044000000056022,2025-06-15,0,24,6,2,2025,,,,10,10,10
46044000000055008,46044000000052550,46044000000055011,2025-09-24,3,39,9,3,2025,,,,9,9,9
46044000000055006,46044000000052497,46044000000052021,2025-02-25,2,9,2,1,2025,,,,7,7,7
46044000000052016,46044000000053589,46044000000056021,2023-10-02,1,40,10,4,2023,,,,10,10,10
46044000000057005,46044000000052510,46044000000055012,2024-05-18,6,20,5,2,2024,,,,9,9,9
46044000000056016,46044000000053577,46044000000053038,2023-09-09,6,36,9,3,2023,,,,10,10,10
46044000000055009,46044000000053536,46044000000057008,2022-02-21,1,8,2,1,2022,,,,10,10,10
46044000000057005,46044000000054508,46044000000057008,2025-11-24,1,48,11,4,2025,,,,10,10,10
46044000000053032,46044000000053526,46044000000053040,2023-09-25,1,39,9,3,2023,,,,7,7,7
46044000000057003,46044000000053506,46044000000055011,2024-10-19,6,42,10,4,2024,,,,10,10,10
46044000000054018,46044000000054490,46044000000055011,2022-06-22,3,25,6,2,2022,,,,7,7,7
46044000000057004,46044000000053542,46044000000052021,2025-06-09,1,24,6,2,2025,,,,9,9,9
46044000000052018,46044000000053531,46044000000055012,2024-04-07,0,14,4,2,2024,,,,9,9,9
46044000000057005,46044000000052527,46044000000056021,2024-09-22,0,38,9,3,2024,,,,10,10,10
46044000000057004,46044000000052456,46044000000057008,2023-09-07,4,36,9,3,2023,,,,10,10,10
46044000000058013,46044000000053607,46044000000056021,2023-03-13,1,11,3,1,2023,,,,10,10,10
46044000000055009,46044000000053509,46044000000057008,2025-09-03,3,36,9,3,2025,,,,9,9,9
46044000000053032,46044000000053493,46044000000055011,2025-11-10,1,46,11,4,2025,,,,8,8,8
46044000000054016,46044000000052565,46044000000053039,2025-06-09,1,24,6,2,2025,,,,9,9,9
46044000000055007,46044000000052556,46044000000056021,2023-03-06,1,10,3,1,2023,,,,10,10,10
46044000000056018,46044000000054492,46044000000058018,2022-12-18,0,50,12,4,2022,,,,10,10,10
46044000000056016,46044000000052538,46044000000058017,2025-08-13,3,33,8,3,2025,,,,10,10,10
46044000000055007,46044000000054518,46044000000056022,2024-11-09,6,45,11,4,2024,,,,10,10,10
46044000000056013,46044000000053540,46044000000056022,2024-01-20,6,3,1,1,2024,,,,9,9,9
46044000000058013,46044000000052576,46044000000056021,2024-02-08,4,6,2,1,2024,,,,9,9,9
46044000000054016,46044000000053513,46044000000058018,2023-03-10,5,10,3,1,2023,,,,8,8,8
46044000000052017,46044000000052498,46044000000058018,2022-09-12,1,37,9,3,2022,,,,10,10,10
46044000000056018,46044000000052498,46044000000055012,2025-12-28,0,52,12,4,2025,,,,7,7,7
46044000000056016,46044000000054485,46044000000054027,2025-03-03,1,10,3,1,2025,,,,10,10,10
46044000000057004,46044000000053601,46044000000056022,2022-03-17,4,11,3,1,2022,,,,9,9,9
46044000000052014,46044000000053530,46044000000058018,2025-01-16,4,3,1,1,2025,,,,9,9,9
46044000000053032,46044000000052471,46044000000057008,2022-05-02,1,18,5,2,2022,,,,10,10,10
46044000000058012,46044000000052488,46044000000056021,2025-10-27,1,44,10,4,2025,,,,10,10,10
46044000000055009,46044000000054498,46044000000057008,2023-11-28,2,48,11,4,2023,,,,10,10,10
46044000000058014,46044000000052461,46044000000055011,2023-02-06,1,6,2,1,2023,,,,10,10,10
46044000000053031,46044000000052552,46044000000056021,2022-03-12,6,10,3,1,2022,,,,7,7,7
46044000000057003,46044000000054500,46044000000053038,2025-05-06,2,19,5,2,2025,,,,10,10,10
46044000000053031,46044000000053531,46044000000054027,2023-07-25,2,30,7,3,2023,,,,9,9,9
46044000000056017,46044000000053515,46044000000058018,2022-09-18,0,37,9,3,2022,,,,7,7,7
46044000000058011,46044000000053606,46044000000056022,2024-05-02,4,18,5,2,2024,,,,10,10,10
46044000000054015,46044000000052490,46044000000058017,2023-11-21,2,47,11,4,2023,,,,10,10,10
46044000000057004,46044000000052553,46044000000056021,2023-03-28,2,13,3,1,2023,,,,10,10,10
46044000000055006,46044000000054487,46044000000058017,2023-10-04,3,40,10,4,2023,,,,8,8,8
46044000000052016,46044000000052541,46044000000058017,2025-07-22,2,30,7,3,2025,,,,10,10,10
46044000000058011,46044000000052468,46044000000056021,2022-02-21,1,8,2,1,2022,,,,8,8,8
46044000000054018,46044000000053513,46044000000054027,2022-01-04,2,1,1,1,2022,,,,10,10,10
46044000000058013,46044000000052549,46044000000054027,2022-02-13,0,6,2,1,2022,,,,8,8,8
46044000000055007,46044000000052566,46044000000057008,2024-05-22,3,21,5,2,2024,,,,9,9,9
46044000000057005,46044000000054508,46044000000058017,2025-11-24,1,48,11,4,2025,,,,9,9,9
46044000000055006,46044000000052556,46044000000056021,2025-09-07,0,36,9,3,2025,,,,9,9,9
46044000000053032,46044000000052460,46044000000058018,2023-09-17,0,37,9,3,2023,,,,9,9,9
46044000000058015,46044000000052535,46044000000055012,2024-04-04,4,14,4,2,2024,,,,10,10,10
46044000000056016,46044000000052573,46044000000052021,2025-12-02,2,49,12,4,2025,,,,9,9,9
46044000000056015,46044000000053495,46044000000055011,2024-04-06,6,14,4,2,2024,,,,9,9,9
46044000000052017,46044000000053542,46044000000056022,2024-10-03,4,40,10,4,2024,,,,10,10,10
46044000000052014,46044000000052494,46044000000057008,2024-11-22,5,47,11,4,2024,,,,9,9,9
46044000000052017,46044000000054487,46044000000053039,2024-10-21,1,43,10,4,2024,,,,10,10,10
46044000000056013,46044000000053555,46044000000052021,2025-07-17,4,29,7,3,2025,,,,8,8,8
46044000000054016,46044000000052450,46044000000056022,2025-09-09,2,37,9,3,2025,,,,8,8,8
46044000000058015,46044000000052531,46044000000058017,2023-04-24,1,17,4,2,2023,,,,9,9,9
46044000000054016,46044000000052505,46044000000058018,2023-08-18,5,33,8,3,2023,,,,10,10,10
46044000000055007,46044000000052481,46044000000057008,2025-12-03,3,49,12,4,2025,,,,8,8,8
46044000000052018,46044000000053598,46044000000056021,2024-11-12,2,46,11,4,2024,,,,10,10,10
46044000000052016,46044000000053527,46044000000056022,2022-06-02,4,22,6,2,2022,,,,7,7,7
46044000000053033,46044000000052566,46044000000055011,2022-11-11,5,45,11,4,2022,,,,7,7,7
46044000000056017,46044000000053608,46044000000052021,2022-09-18,0,37,9,3,2022,,,,10,10,10
46044000000054016,46044000000052518,46044000000056022,2022-01-04,2,1,1,1,2022,,,,10,10,10
46044000000052018,46044000000052493,46044000000053040,2025-01-11,6,2,1,1,2025,,,,10,10,10
46044000000053031,46044000000052531,46044000000055012,2024-10-20,0,42,10,4,2024,,,,10,10,10
46044000000057006,46044000000052554,46044000000058017,2024-12-02,1,49,12,4,2024,,,,6,6,6
46044000000056015,46044000000052453,46044000000058018,2024-11-21,4,47,11,4,2024,,,,9,9,9
46044000000057006,46044000000054494,46044000000053038,2025-10-22,3,43,10,4,2025,,,,9,9,9
46044000000052018,46044000000052511,46044000000053039,2025-09-10,3,37,9,3,2025,,,,10,10,10
46044000000054017,46044000000052577,46044000000052021,2022-04-21,4,16,4,2,2022,,,,10,10,10
46044000000058013,46044000000052465,46044000000053039,2025-03-09,0,10,3,1,2025,,,,9,9,9
46044000000056014,46044000000053529,46044000000053038,2023-11-25,6,47,11,4,2023,,,,9,9,9
46044000000057003,46044000000053506,46044000000053040,2022-05-01,0,17,5,2,2022,,,,24,24,24
46044000000057003,46044000000053506,46044000000053040,2024-10-19,6,42,10,4,2024,24,,,1205,1205,10
46044000000057004,46044000000052483,46044000000056022,2024-08-26,1,35,8,3,2024,,,,10,10,10
46044000000053033,46044000000052464,46044000000056022,2022-08-20,6,33,8,3,2022,,,,10,10,10
46044000000053031,46044000000054501,46044000000053039,2024-08-14,3,33,8,3,2024,,,,10,10,10
46044000000058014,46044000000054493,46044000000056021,2022-06-22,3,25,6,2,2022,,,,9,9,9
46044000000053032,46044000000052471,46044000000055012,2022-05-02,1,18,5,2,2022,,,,10,10,10
46044000000055008,46044000000052535,46044000000056022,2025-09-04,4,36,9,3,2025,,,,9,9,9
46044000000058015,46044000000053599,46044000000052021,2025-07-28,1,31,7,3,2025,,,,10,10,10
46044000000054018,46044000000052563,46044000000058017,2023-08-14,1,33,8,3,2023,,,,9,9,9
46044000000058014,46044000000052515,46044000000053038,2024-03-13,3,11,3,1,2024,,,,7,7,7
46044000000058015,46044000000053550,46044000000053040,2024-05-06,1,19,5,2,2024,,,,10,10,10
46044000000052016,46044000000053589,46044000000054027,2023-10-02,1,40,10,4,2023,,,,10,10,10
46044000000058014,46044000000052502,46044000000053039,2022-11-17,4,46,11,4,2022,,,,10,10,10
46044000000052014,46044000000052526,46044000000055011,2022-07-17,0,28,7,3,2022,,,,10,10,10
46044000000055009,46044000000052544,46044000000058017,2024-12-19,4,51,12,4,2024,,,,10,10,10
46044000000058012,46044000000052494,46044000000056022,2023-11-27,1,48,11,4,2023,,,,10,10,10
46044000000052018,46044000000053531,46044000000053039,2024-04-07,0,14,4,2,2024,,,,10,10,10
46044000000055007,46044000000054491,46044000000053038,2023-08-16,3,33,8,3,2023,,,,10,10,10
46044000000056017,46044000000054486,46044000000052021,2023-11-03,5,44,11,4,2023,,,,7,7,7
46044000000055009,46044000000053493,46044000000056021,2022-07-05,2,27,7,3,2022,,,,7,7,7
46044000000053032,46044000000052482,46044000000054027,2024-10-24,4,43,10,4,2024,,,,8,8,8
46044000000057006,46044000000053569,46044000000056022,2022-06-28,2,26,6,2,2022,,,,10,10,10
46044000000056016,46044000000052536,46044000000056022,2022-09-15,4,37,9,3,2022,,,,10,10,10
46044000000058012,46044000000052559,46044000000057008,2024-02-28,3,9,2,1,2024,,,,8,8,8
46044000000058012,46044000000053578,46044000000058018,2023-11-07,2,45,11,4,2023,,,,10,10,10
46044000000053031,46044000000052475,46044000000053040,2024-04-03,3,14,4,2,2024,,,,8,8,8
46044000000057006,46044000000052547,46044000000056021,2024-09-16,1,38,9,3,2024,,,,8,8,8
46044000000055007,46044000000054494,46044000000054027,2024-11-11,1,46,11,4,2024,,,,9,9,9
46044000000056014,46044000000052526,46044000000055011,2024-02-01,4,5,2,1,2024,,,,7,7,7
46044000000056015,46044000000052453,46044000000055012,2024-11-21,4,47,11,4,2024,,,,10,10,10
46044000000056014,46044000000053594,46044000000056022,2022-10-14,5,41,10,4,2022,,,,9,9,9
46044000000054016,46044000000052518,46044000000053039,2022-02-02,3,5,2,1,2022,,,,7,7,7
46044000000058013,46044000000052445,46044000000057008,2024-12-24,2,52,12,4,2024,,,,10,10,10
46044000000058011,46044000000054514,46044000000056021,2022-04-18,1,16,4,2,2022,,,,9,9,9
46044000000055009,46044000000052518,46044000000055012,2025-10-04,6,40,10,4,2025,,,,9,9,9
46044000000057004,46044000000053502,46044000000056022,2022-06-15,3,24,6,2,2022,,,,10,10,10
46044000000054015,46044000000053559,46044000000055011,2022-12-24,6,51,12,4,2022,,,,6,6,6
46044000000058012,46044000000052498,46044000000054027,2023-05-17,3,20,5,2,2023,,,,10,10,10
46044000000053032,46044000000053502,46044000000052021,2025-07-23,3,30,7,3,2025,,,,8,8,8
46044000000057005,46044000000053561,46044000000056022,2024-11-23,6,47,11,4,2024,,,,8,8,8
46044000000052017,46044000000052561,46044000000057008,2024-04-23,2,17,4,2,2024,,,,8,8,8
46044000000058011,46044000000052476,46044000000055012,2023-09-08,5,36,9,3,2023,,,,8,8,8
46044000000054016,46044000000052449,46044000000055011,2024-05-26,0,21,5,2,2024,,,,10,10,10
46044000000058011,46044000000052546,46044000000056022,2023-08-07,1,32,8,3,2023,,,,9,9,9
46044000000056016,46044000000052462,46044000000054027,2022-10-20,4,42,10,4,2022,,,,10,10,10
46044000000054018,46044000000053567,46044000000056022,2025-01-15,3,3,1,1,2025,,,,6,6,6
46044000000055008,46044000000054493,46044000000052021,2024-01-23,2,4,1,1,2024,,,,10,10,10
46044000000057003,46044000000053527,46044000000055012,2025-05-26,1,22,5,2,2025,,,,7,7,7
46044000000056017,46044000000052493,46044000000058017,2025-06-16,1,25,6,2,2025,,,,10,10,10
46044000000053033,46044000000053602,46044000000054027,2024-02-23,5,8,2,1,2024,,,,8,8,8
46044000000054015,46044000000052515,46044000000058017,2024-12-25,3,52,12,4,2024,,,,10,10,10
46044000000056018,46044000000052507,46044000000058017,2022-04-26,2,17,4,2,2022,,,,10,10,10
46044000000055008,46044000000053502,46044000000056021,2023-01-19,4,3,1,1,2023,,,,9,9,9
46044000000058015,46044000000053571,46044000000057008,2025-07-05,6,27,7,3,2025,,,,10,10,10
46044000000052018,46044000000053613,46044000000053040,2025-11-03,1,45,11,4,2025,,,,7,7,7
46044000000053031,46044000000053527,46044000000056022,2024-09-06,5,36,9,3,2024,,,,10,10,10
46044000000054018,46044000000052519,46044000000056022,2023-08-18,5,33,8,3,2023,,,,10,10,10
46044000000058013,46044000000052532,46044000000055011,2025-10-12,0,41,10,4,2025,,,,8,8,8
46044000000054018,46044000000052560,46044000000056022,2025-11-21,5,47,11,4,2025,,,,10,10,10
46044000000058011,46044000000052508,46044000000053039,2023-03-06,1,10,3,1,2023,,,,8,8,8
46044000000055009,46044000000053494,46044000000058017,2025-07-23,3,30,7,3,2025,,,,10,10,10
46044000000052014,46044000000052491,46044000000053039,2024-02-16,5,7,2,1,2024,,,,8,8,8
46044000000053034,46044000000052495,46044000000056022,2022-03-07,1,10,3,1,2022,,,,10,10,10
46044000000052017,46044000000053591,46044000000055011,2024-03-12,2,11,3,1,2024,,,,10,10,10
46044000000052018,46044000000053606,46044000000056021,2025-11-02,0,44,11,4,2025,,,,8,8,8
46044000000055008,46044000000052463,46044000000053039,2022-02-09,3,6,2,1,2022,,,,10,10,10
46044000000056017,46044000000052553,46044000000053039,2022-04-24,0,16,4,2,2022,,,,8,8,8
46044000000053034,46044000000052572,46044000000055012,2025-03-23,0,12,3,1,2025,,,,9,9,9
46044000000056015,46044000000052498,46044000000052021,2022-07-24,0,29,7,3,2022,,,,7,7,7
46044000000057003,46044000000052517,46044000000053040,2025-11-12,3,46,11,4,2025,,,,9,9,9
46044000000055006,46044000000052507,46044000000058017,2022-02-07,1,6,2,1,2022,,,,40,40,40
46044000000057006,46044000000052450,46044000000055011,2023-08-02,3,31,8,3,2023,,,,34,34,34
46044000000053032,46044000000054501,46044000000056021,2025-04-20,0,16,4,2,2025,,,,34,34,34
46044000000052016,46044000000053581,46044000000057008,2024-08-17,6,33,8,3,2024,,,,20,20,20
